id,left,top,right,bottom,row_index,col_index,DTRF_6,LIDAR_6
480320,-75.150394417000001,39.949298544999998,-75.150384416999998,39.949288544999995,569,505,1,1
481264,-75.150384416999998,39.949358545000003,-75.150374416999995,39.949348544999999,563,506,1,1
481265,-75.150384416999998,39.949348544999999,-75.150374416999995,39.949338545000003,564,506,1,1
481266,-75.150384416999998,39.949338545000003,-75.150374416999995,39.949328544999993,565,506,1,1
481267,-75.150384416999998,39.949328545000000,-75.150374416999995,39.949318544999997,566,506,1,1
481268,-75.150384416999998,39.949318544999997,-75.150374416999995,39.949308544999994,567,506,1,1
481269,-75.150384416999998,39.949308545000001,-75.150374416999995,39.949298544999998,568,506,1,1
481270,-75.150384416999998,39.949298544999998,-75.150374416999995,39.949288544999995,569,506,1,1
482214,-75.150374416999995,39.949358545000003,-75.150364416999977,39.949348544999999,563,507,1,1
482215,-75.150374416999995,39.949348544999999,-75.150364416999977,39.949338545000003,564,507,1,1
482216,-75.150374416999995,39.949338545000003,-75.150364416999977,39.949328544999993,565,507,1,1
482217,-75.150374416999995,39.949328545000000,-75.150364416999977,39.949318544999997,566,507,1,1
482218,-75.150374416999995,39.949318544999997,-75.150364416999977,39.949308544999994,567,507,1,1
482219,-75.150374416999995,39.949308545000001,-75.150364416999977,39.949298544999998,568,507,1,1
482220,-75.150374416999995,39.949298544999998,-75.150364416999977,39.949288544999995,569,507,1,1
483164,-75.150364416999977,39.949358545000003,-75.150354416999988,39.949348544999999,563,508,1,1
483165,-75.150364416999977,39.949348544999999,-75.150354416999988,39.949338545000003,564,508,1,1
483166,-75.150364416999977,39.949338545000003,-75.150354416999988,39.949328544999993,565,508,1,1
483167,-75.150364416999977,39.949328545000000,-75.150354416999988,39.949318544999997,566,508,1,1
483168,-75.150364416999977,39.949318544999997,-75.150354416999988,39.949308544999994,567,508,1,1
483169,-75.150364416999977,39.949308545000001,-75.150354416999988,39.949298544999998,568,508,1,1
483170,-75.150364416999977,39.949298544999998,-75.150354416999988,39.949288544999995,569,508,1,1
484114,-75.150354417000003,39.949358545000003,-75.150344416999999,39.949348544999999,563,509,1,1
484115,-75.150354417000003,39.949348544999999,-75.150344416999999,39.949338545000003,564,509,1,1
484116,-75.150354417000003,39.949338545000003,-75.150344416999999,39.949328544999993,565,509,1,1
484117,-75.150354417000003,39.949328545000000,-75.150344416999999,39.949318544999997,566,509,1,1
484118,-75.150354417000003,39.949318544999997,-75.150344416999999,39.949308544999994,567,509,1,1
484119,-75.150354417000003,39.949308545000001,-75.150344416999999,39.949298544999998,568,509,1,1
484120,-75.150354417000003,39.949298544999998,-75.150344416999999,39.949288544999995,569,509,1,1
485064,-75.150344416999999,39.949358545000003,-75.150334416999996,39.949348544999999,563,510,1,1
485065,-75.150344416999999,39.949348544999999,-75.150334416999996,39.949338545000003,564,510,1,1
485066,-75.150344416999999,39.949338545000003,-75.150334416999996,39.949328544999993,565,510,1,1
485067,-75.150344416999999,39.949328545000000,-75.150334416999996,39.949318544999997,566,510,1,1
485068,-75.150344416999999,39.949318544999997,-75.150334416999996,39.949308544999994,567,510,1,1
485069,-75.150344416999999,39.949308545000001,-75.150334416999996,39.949298544999998,568,510,1,1
486016,-75.150334416999996,39.949338545000003,-75.150324416999993,39.949328544999993,565,511,1,1
486017,-75.150334416999996,39.949328545000000,-75.150324416999993,39.949318544999997,566,511,1,1
483162,-75.150364416999977,39.949378545000002,-75.150354416999988,39.949368544999999,561,508,,1
483163,-75.150364416999977,39.949368544999999,-75.150354416999988,39.949358544999996,562,508,,1
484112,-75.150354417000003,39.949378545000002,-75.150344416999999,39.949368544999999,561,509,,1
484113,-75.150354417000003,39.949368544999999,-75.150344416999999,39.949358544999996,562,509,,1
480312,-75.150394417000001,39.949378545000002,-75.150384416999998,39.949368544999999,561,505,,1
480311,-75.150394417000001,39.949388544999998,-75.150384416999998,39.949378544999995,560,505,,1
480313,-75.150394417000001,39.949368544999999,-75.150384416999998,39.949358544999996,562,505,,1
481262,-75.150384416999998,39.949378545000002,-75.150374416999995,39.949368544999999,561,506,,1
481263,-75.150384416999998,39.949368544999999,-75.150374416999995,39.949358544999996,562,506,,1
482212,-75.150374416999995,39.949378545000002,-75.150364416999977,39.949368544999999,561,507,,1
482213,-75.150374416999995,39.949368544999999,-75.150364416999977,39.949358544999996,562,507,,1
477462,-75.150424416999996,39.949378545000002,-75.150414416999993,39.949368544999999,561,502,,1
477461,-75.150424416999996,39.949388544999998,-75.150414416999993,39.949378544999995,560,502,,1
477463,-75.150424416999996,39.949368544999999,-75.150414416999993,39.949358544999996,562,502,,1
478412,-75.150414416999993,39.949378545000002,-75.150404416999990,39.949368544999999,561,503,,1
478411,-75.150414416999993,39.949388544999998,-75.150404416999990,39.949378544999995,560,503,,1
478413,-75.150414416999993,39.949368544999999,-75.150404416999990,39.949358544999996,562,503,,1
479361,-75.150404417000004,39.949388544999998,-75.150394417000001,39.949378544999995,560,504,,1
479363,-75.150404417000004,39.949368544999999,-75.150394417000001,39.949358544999996,562,504,,1
479362,-75.150404417000004,39.949378545000002,-75.150394417000001,39.949368544999999,561,504,,1
474612,-75.150454416999978,39.949378545000002,-75.150444416999989,39.949368544999999,561,499,,1
474611,-75.150454416999978,39.949388544999998,-75.150444416999989,39.949378544999995,560,499,,1
474613,-75.150454416999978,39.949368544999999,-75.150444416999989,39.949358544999996,562,499,,1
475562,-75.150444417000003,39.949378545000002,-75.150434417000000,39.949368544999999,561,500,,1
475561,-75.150444417000003,39.949388544999998,-75.150434417000000,39.949378544999995,560,500,,1
475563,-75.150444417000003,39.949368544999999,-75.150434417000000,39.949358544999996,562,500,,1
476512,-75.150434417000000,39.949378545000002,-75.150424416999996,39.949368544999999,561,501,,1
476511,-75.150434417000000,39.949388544999998,-75.150424416999996,39.949378544999995,560,501,,1
476513,-75.150434417000000,39.949368544999999,-75.150424416999996,39.949358544999996,562,501,,1
473662,-75.150464416999995,39.949378545000002,-75.150454416999978,39.949368544999999,561,498,,1
473661,-75.150464416999995,39.949388544999998,-75.150454416999978,39.949378544999995,560,498,,1
473663,-75.150464416999995,39.949368544999999,-75.150454416999978,39.949358544999996,562,498,,1
580076,-75.149344416999995,39.949238545000000,-75.149334416999977,39.949228544999997,575,610,1,1
580077,-75.149344416999995,39.949228544999997,-75.149334416999977,39.949218544999994,576,610,1,1
581025,-75.149334416999977,39.949248545000003,-75.149324416999988,39.949238544999993,574,611,1,1
581026,-75.149334416999977,39.949238545000000,-75.149324416999988,39.949228544999997,575,611,1,1
581027,-75.149334416999977,39.949228544999997,-75.149324416999988,39.949218544999994,576,611,1,1
581028,-75.149334416999977,39.949218545000001,-75.149324416999988,39.949208544999998,577,611,1,1
581975,-75.149324417000003,39.949248545000003,-75.149314416999999,39.949238544999993,574,612,1,1
581976,-75.149324417000003,39.949238545000000,-75.149314416999999,39.949228544999997,575,612,1,1
581977,-75.149324417000003,39.949228544999997,-75.149314416999999,39.949218544999994,576,612,1,1
581978,-75.149324417000003,39.949218545000001,-75.149314416999999,39.949208544999998,577,612,1,1
582925,-75.149314416999999,39.949248545000003,-75.149304416999996,39.949238544999993,574,613,1,1
582926,-75.149314416999999,39.949238545000000,-75.149304416999996,39.949228544999997,575,613,1,1
582927,-75.149314416999999,39.949228544999997,-75.149304416999996,39.949218544999994,576,613,1,1
582928,-75.149314416999999,39.949218545000001,-75.149304416999996,39.949208544999998,577,613,1,1
583875,-75.149304416999996,39.949248545000003,-75.149294416999993,39.949238544999993,574,614,1,1
583876,-75.149304416999996,39.949238545000000,-75.149294416999993,39.949228544999997,575,614,1,1
583877,-75.149304416999996,39.949228544999997,-75.149294416999993,39.949218544999994,576,614,1,1
584826,-75.149294416999993,39.949238545000000,-75.149284416999990,39.949228544999997,575,615,1,1
584827,-75.149294416999993,39.949228544999997,-75.149284416999990,39.949218544999994,576,615,1,1
583878,-75.149304416999996,39.949218545000001,-75.149294416999993,39.949208544999998,577,614,,1
584828,-75.149294416999993,39.949218545000001,-75.149284416999990,39.949208544999998,577,615,,1
464173,-75.150564416999998,39.949268545000002,-75.150554416999995,39.949258544999999,572,488,1,1
464174,-75.150564416999998,39.949258544999999,-75.150554416999995,39.949248545000003,573,488,1,1
464175,-75.150564416999998,39.949248545000003,-75.150554416999995,39.949238544999993,574,488,1,1
464176,-75.150564416999998,39.949238545000000,-75.150554416999995,39.949228544999997,575,488,1,1
464177,-75.150564416999998,39.949228544999997,-75.150554416999995,39.949218544999994,576,488,1,1
465123,-75.150554416999995,39.949268545000002,-75.150544416999978,39.949258544999999,572,489,1,1
465124,-75.150554416999995,39.949258544999999,-75.150544416999978,39.949248545000003,573,489,1,1
465125,-75.150554416999995,39.949248545000003,-75.150544416999978,39.949238544999993,574,489,1,1
465126,-75.150554416999995,39.949238545000000,-75.150544416999978,39.949228544999997,575,489,1,1
465127,-75.150554416999995,39.949228544999997,-75.150544416999978,39.949218544999994,576,489,1,1
465128,-75.150554416999995,39.949218545000001,-75.150544416999978,39.949208544999998,577,489,1,1
466072,-75.150544416999978,39.949278544999999,-75.150534416999989,39.949268544999995,571,490,1,1
466073,-75.150544416999978,39.949268545000002,-75.150534416999989,39.949258544999999,572,490,1,1
466074,-75.150544416999978,39.949258544999999,-75.150534416999989,39.949248545000003,573,490,1,1
466075,-75.150544416999978,39.949248545000003,-75.150534416999989,39.949238544999993,574,490,1,1
466076,-75.150544416999978,39.949238545000000,-75.150534416999989,39.949228544999997,575,490,1,1
466077,-75.150544416999978,39.949228544999997,-75.150534416999989,39.949218544999994,576,490,1,1
466078,-75.150544416999978,39.949218545000001,-75.150534416999989,39.949208544999998,577,490,1,1
466079,-75.150544416999978,39.949208544999998,-75.150534416999989,39.949198544999994,578,490,1,1
467022,-75.150534417000003,39.949278544999999,-75.150524417000000,39.949268544999995,571,491,1,1
467023,-75.150534417000003,39.949268545000002,-75.150524417000000,39.949258544999999,572,491,1,1
467024,-75.150534417000003,39.949258544999999,-75.150524417000000,39.949248545000003,573,491,1,1
467025,-75.150534417000003,39.949248545000003,-75.150524417000000,39.949238544999993,574,491,1,1
467026,-75.150534417000003,39.949238545000000,-75.150524417000000,39.949228544999997,575,491,1,1
467027,-75.150534417000003,39.949228544999997,-75.150524417000000,39.949218544999994,576,491,1,1
467028,-75.150534417000003,39.949218545000001,-75.150524417000000,39.949208544999998,577,491,1,1
467029,-75.150534417000003,39.949208544999998,-75.150524417000000,39.949198544999994,578,491,1,1
467972,-75.150524417000000,39.949278544999999,-75.150514416999997,39.949268544999995,571,492,1,1
467973,-75.150524417000000,39.949268545000002,-75.150514416999997,39.949258544999999,572,492,1,1
467974,-75.150524417000000,39.949258544999999,-75.150514416999997,39.949248545000003,573,492,1,1
467975,-75.150524417000000,39.949248545000003,-75.150514416999997,39.949238544999993,574,492,1,1
467976,-75.150524417000000,39.949238545000000,-75.150514416999997,39.949228544999997,575,492,1,1
467977,-75.150524417000000,39.949228544999997,-75.150514416999997,39.949218544999994,576,492,1,1
467978,-75.150524417000000,39.949218545000001,-75.150514416999997,39.949208544999998,577,492,1,1
467979,-75.150524417000000,39.949208544999998,-75.150514416999997,39.949198544999994,578,492,1,1
468922,-75.150514416999997,39.949278544999999,-75.150504416999993,39.949268544999995,571,493,1,1
468923,-75.150514416999997,39.949268545000002,-75.150504416999993,39.949258544999999,572,493,1,1
468924,-75.150514416999997,39.949258544999999,-75.150504416999993,39.949248545000003,573,493,1,1
468925,-75.150514416999997,39.949248545000003,-75.150504416999993,39.949238544999993,574,493,1,1
468926,-75.150514416999997,39.949238545000000,-75.150504416999993,39.949228544999997,575,493,1,1
468927,-75.150514416999997,39.949228544999997,-75.150504416999993,39.949218544999994,576,493,1,1
468928,-75.150514416999997,39.949218545000001,-75.150504416999993,39.949208544999998,577,493,1,1
468929,-75.150514416999997,39.949208544999998,-75.150504416999993,39.949198544999994,578,493,1,1
469872,-75.150504416999993,39.949278544999999,-75.150494416999990,39.949268544999995,571,494,1,1
469873,-75.150504416999993,39.949268545000002,-75.150494416999990,39.949258544999999,572,494,1,1
469874,-75.150504416999993,39.949258544999999,-75.150494416999990,39.949248545000003,573,494,1,1
469875,-75.150504416999993,39.949248545000003,-75.150494416999990,39.949238544999993,574,494,1,1
469876,-75.150504416999993,39.949238545000000,-75.150494416999990,39.949228544999997,575,494,1,1
469877,-75.150504416999993,39.949228544999997,-75.150494416999990,39.949218544999994,576,494,1,1
469878,-75.150504416999993,39.949218545000001,-75.150494416999990,39.949208544999998,577,494,1,1
469879,-75.150504416999993,39.949208544999998,-75.150494416999990,39.949198544999994,578,494,1,1
470822,-75.150494417000004,39.949278544999999,-75.150484417000001,39.949268544999995,571,495,1,1
470823,-75.150494417000004,39.949268545000002,-75.150484417000001,39.949258544999999,572,495,1,1
470824,-75.150494417000004,39.949258544999999,-75.150484417000001,39.949248545000003,573,495,1,1
470825,-75.150494417000004,39.949248545000003,-75.150484417000001,39.949238544999993,574,495,1,1
470826,-75.150494417000004,39.949238545000000,-75.150484417000001,39.949228544999997,575,495,1,1
470827,-75.150494417000004,39.949228544999997,-75.150484417000001,39.949218544999994,576,495,1,1
470828,-75.150494417000004,39.949218545000001,-75.150484417000001,39.949208544999998,577,495,1,1
471774,-75.150484417000001,39.949258544999999,-75.150474416999998,39.949248545000003,573,496,1,1
471775,-75.150484417000001,39.949248545000003,-75.150474416999998,39.949238544999993,574,496,1,1
471776,-75.150484417000001,39.949238545000000,-75.150474416999998,39.949228544999997,575,496,1,1
471777,-75.150484417000001,39.949228544999997,-75.150474416999998,39.949218544999994,576,496,1,1
472724,-75.150474416999998,39.949258544999999,-75.150464416999995,39.949248545000003,573,497,1,1
472725,-75.150474416999998,39.949248545000003,-75.150464416999995,39.949238544999993,574,497,1,1
472726,-75.150474416999998,39.949238545000000,-75.150464416999995,39.949228544999997,575,497,1,1
472727,-75.150474416999998,39.949228544999997,-75.150464416999995,39.949218544999994,576,497,1,1
473674,-75.150464416999995,39.949258544999999,-75.150454416999978,39.949248545000003,573,498,1,1
473675,-75.150464416999995,39.949248545000003,-75.150454416999978,39.949238544999993,574,498,1,1
473676,-75.150464416999995,39.949238545000000,-75.150454416999978,39.949228544999997,575,498,1,1
473677,-75.150464416999995,39.949228544999997,-75.150454416999978,39.949218544999994,576,498,1,1
474624,-75.150454416999978,39.949258544999999,-75.150444416999989,39.949248545000003,573,499,1,1
474625,-75.150454416999978,39.949248545000003,-75.150444416999989,39.949238544999993,574,499,1,1
474626,-75.150454416999978,39.949238545000000,-75.150444416999989,39.949228544999997,575,499,1,1
474627,-75.150454416999978,39.949228544999997,-75.150444416999989,39.949218544999994,576,499,1,1
475574,-75.150444417000003,39.949258544999999,-75.150434417000000,39.949248545000003,573,500,1,1
475575,-75.150444417000003,39.949248545000003,-75.150434417000000,39.949238544999993,574,500,1,1
475576,-75.150444417000003,39.949238545000000,-75.150434417000000,39.949228544999997,575,500,1,1
475577,-75.150444417000003,39.949228544999997,-75.150434417000000,39.949218544999994,576,500,1,1
475578,-75.150444417000003,39.949218545000001,-75.150434417000000,39.949208544999998,577,500,1,1
476524,-75.150434417000000,39.949258544999999,-75.150424416999996,39.949248545000003,573,501,1,1
476525,-75.150434417000000,39.949248545000003,-75.150424416999996,39.949238544999993,574,501,1,1
476526,-75.150434417000000,39.949238545000000,-75.150424416999996,39.949228544999997,575,501,1,1
476527,-75.150434417000000,39.949228544999997,-75.150424416999996,39.949218544999994,576,501,1,1
476528,-75.150434417000000,39.949218545000001,-75.150424416999996,39.949208544999998,577,501,1,1
477474,-75.150424416999996,39.949258544999999,-75.150414416999993,39.949248545000003,573,502,1,1
477475,-75.150424416999996,39.949248545000003,-75.150414416999993,39.949238544999993,574,502,1,1
477476,-75.150424416999996,39.949238545000000,-75.150414416999993,39.949228544999997,575,502,1,1
477477,-75.150424416999996,39.949228544999997,-75.150414416999993,39.949218544999994,576,502,1,1
477478,-75.150424416999996,39.949218545000001,-75.150414416999993,39.949208544999998,577,502,1,1
478424,-75.150414416999993,39.949258544999999,-75.150404416999990,39.949248545000003,573,503,1,1
478425,-75.150414416999993,39.949248545000003,-75.150404416999990,39.949238544999993,574,503,1,1
478426,-75.150414416999993,39.949238545000000,-75.150404416999990,39.949228544999997,575,503,1,1
478427,-75.150414416999993,39.949228544999997,-75.150404416999990,39.949218544999994,576,503,1,1
478428,-75.150414416999993,39.949218545000001,-75.150404416999990,39.949208544999998,577,503,1,1
460369,-75.150604416999997,39.949308545000001,-75.150594416999994,39.949298544999998,568,484,1,1
461319,-75.150594416999994,39.949308545000001,-75.150584416999990,39.949298544999998,568,485,1,1
462269,-75.150584417000005,39.949308545000001,-75.150574417000001,39.949298544999998,568,486,1,1
463219,-75.150574417000001,39.949308545000001,-75.150564416999998,39.949298544999998,568,487,1,1
463220,-75.150574417000001,39.949298544999998,-75.150564416999998,39.949288544999995,569,487,1,1
464165,-75.150564416999998,39.949348544999999,-75.150554416999995,39.949338545000003,564,488,1,1
464166,-75.150564416999998,39.949338545000003,-75.150554416999995,39.949328544999993,565,488,1,1
464167,-75.150564416999998,39.949328545000000,-75.150554416999995,39.949318544999997,566,488,1,1
464168,-75.150564416999998,39.949318544999997,-75.150554416999995,39.949308544999994,567,488,1,1
464169,-75.150564416999998,39.949308545000001,-75.150554416999995,39.949298544999998,568,488,1,1
464170,-75.150564416999998,39.949298544999998,-75.150554416999995,39.949288544999995,569,488,1,1
465116,-75.150554416999995,39.949338545000003,-75.150544416999978,39.949328544999993,565,489,1,1
465117,-75.150554416999995,39.949328545000000,-75.150544416999978,39.949318544999997,566,489,1,1
465118,-75.150554416999995,39.949318544999997,-75.150544416999978,39.949308544999994,567,489,1,1
465119,-75.150554416999995,39.949308545000001,-75.150544416999978,39.949298544999998,568,489,1,1
465120,-75.150554416999995,39.949298544999998,-75.150544416999978,39.949288544999995,569,489,1,1
466066,-75.150544416999978,39.949338545000003,-75.150534416999989,39.949328544999993,565,490,1,1
466067,-75.150544416999978,39.949328545000000,-75.150534416999989,39.949318544999997,566,490,1,1
466068,-75.150544416999978,39.949318544999997,-75.150534416999989,39.949308544999994,567,490,1,1
466069,-75.150544416999978,39.949308545000001,-75.150534416999989,39.949298544999998,568,490,1,1
466070,-75.150544416999978,39.949298544999998,-75.150534416999989,39.949288544999995,569,490,1,1
467017,-75.150534417000003,39.949328545000000,-75.150524417000000,39.949318544999997,566,491,1,1
467018,-75.150534417000003,39.949318544999997,-75.150524417000000,39.949308544999994,567,491,1,1
467019,-75.150534417000003,39.949308545000001,-75.150524417000000,39.949298544999998,568,491,1,1
467020,-75.150534417000003,39.949298544999998,-75.150524417000000,39.949288544999995,569,491,1,1
467966,-75.150524417000000,39.949338545000003,-75.150514416999997,39.949328544999993,565,492,1,1
467967,-75.150524417000000,39.949328545000000,-75.150514416999997,39.949318544999997,566,492,1,1
467968,-75.150524417000000,39.949318544999997,-75.150514416999997,39.949308544999994,567,492,1,1
467969,-75.150524417000000,39.949308545000001,-75.150514416999997,39.949298544999998,568,492,1,1
467970,-75.150524417000000,39.949298544999998,-75.150514416999997,39.949288544999995,569,492,1,1
468916,-75.150514416999997,39.949338545000003,-75.150504416999993,39.949328544999993,565,493,1,1
468917,-75.150514416999997,39.949328545000000,-75.150504416999993,39.949318544999997,566,493,1,1
468918,-75.150514416999997,39.949318544999997,-75.150504416999993,39.949308544999994,567,493,1,1
468919,-75.150514416999997,39.949308545000001,-75.150504416999993,39.949298544999998,568,493,1,1
468920,-75.150514416999997,39.949298544999998,-75.150504416999993,39.949288544999995,569,493,1,1
469865,-75.150504416999993,39.949348544999999,-75.150494416999990,39.949338545000003,564,494,1,1
469866,-75.150504416999993,39.949338545000003,-75.150494416999990,39.949328544999993,565,494,1,1
469867,-75.150504416999993,39.949328545000000,-75.150494416999990,39.949318544999997,566,494,1,1
469868,-75.150504416999993,39.949318544999997,-75.150494416999990,39.949308544999994,567,494,1,1
469869,-75.150504416999993,39.949308545000001,-75.150494416999990,39.949298544999998,568,494,1,1
469870,-75.150504416999993,39.949298544999998,-75.150494416999990,39.949288544999995,569,494,1,1
470814,-75.150494417000004,39.949358545000003,-75.150484417000001,39.949348544999999,563,495,1,1
470815,-75.150494417000004,39.949348544999999,-75.150484417000001,39.949338545000003,564,495,1,1
470816,-75.150494417000004,39.949338545000003,-75.150484417000001,39.949328544999993,565,495,1,1
470817,-75.150494417000004,39.949328545000000,-75.150484417000001,39.949318544999997,566,495,1,1
470818,-75.150494417000004,39.949318544999997,-75.150484417000001,39.949308544999994,567,495,1,1
470819,-75.150494417000004,39.949308545000001,-75.150484417000001,39.949298544999998,568,495,1,1
470820,-75.150494417000004,39.949298544999998,-75.150484417000001,39.949288544999995,569,495,1,1
471764,-75.150484417000001,39.949358545000003,-75.150474416999998,39.949348544999999,563,496,1,1
471765,-75.150484417000001,39.949348544999999,-75.150474416999998,39.949338545000003,564,496,1,1
471766,-75.150484417000001,39.949338545000003,-75.150474416999998,39.949328544999993,565,496,1,1
471767,-75.150484417000001,39.949328545000000,-75.150474416999998,39.949318544999997,566,496,1,1
471768,-75.150484417000001,39.949318544999997,-75.150474416999998,39.949308544999994,567,496,1,1
471769,-75.150484417000001,39.949308545000001,-75.150474416999998,39.949298544999998,568,496,1,1
471770,-75.150484417000001,39.949298544999998,-75.150474416999998,39.949288544999995,569,496,1,1
471771,-75.150484417000001,39.949288545000002,-75.150474416999998,39.949278544999999,570,496,1,1
472714,-75.150474416999998,39.949358545000003,-75.150464416999995,39.949348544999999,563,497,1,1
472715,-75.150474416999998,39.949348544999999,-75.150464416999995,39.949338545000003,564,497,1,1
472717,-75.150474416999998,39.949328545000000,-75.150464416999995,39.949318544999997,566,497,1,1
472718,-75.150474416999998,39.949318544999997,-75.150464416999995,39.949308544999994,567,497,1,1
472719,-75.150474416999998,39.949308545000001,-75.150464416999995,39.949298544999998,568,497,1,1
472720,-75.150474416999998,39.949298544999998,-75.150464416999995,39.949288544999995,569,497,1,1
472721,-75.150474416999998,39.949288545000002,-75.150464416999995,39.949278544999999,570,497,1,1
473664,-75.150464416999995,39.949358545000003,-75.150454416999978,39.949348544999999,563,498,1,1
473668,-75.150464416999995,39.949318544999997,-75.150454416999978,39.949308544999994,567,498,1,1
